,site,station,sample_period,species_common,species_abundance,tow_id,station_total_pcov,station_sd_total_pcov,station_se_total_pcov,station_tt_pcov,station_sd_tt_pcov,station_se_tt_pcov,station_hw_pcov,station_sd_hw_pcov,station_se_hw_pcov,station_sf_pcov,station_sd_sf_pcov,station_se_sf_pcov,station_he_pcov,station_sd_he_pcov,station_se_he_pcov,station_hd_pcov,station_sd_hd_pcov,station_se_hd_pcov,station_rm_pcov,station_sd_rm_pcov,station_se_rm_pcov,station_mac_pcov,station_sd_mac_pcov,station_se_mac_pcov,station_drift_pcov,station_sd_drift_pcov,station_se_drift_pcov,station_bare_pcov,station_sd_bare_pcov,station_se_bare_pcov,station_tt_sht_m,station_sd_tt_sht_m,station_se_tt_sht_m,station_hw_sht_m,station_sd_hw_sht_m,station_se_hw_sht_m,station_sf_sht_m,station_sd_sf_sht_m,station_se_sf_sht_m,station_he_sht_m,station_sd_he_sht_m,station_se_he_sht_m,station_hd_sht_m,station_sd_hd_sht_m,station_se_hd_sht_m,station_rm_sht_m,station_sd_rm_sht_m,station_se_rm_sht_m,station_sg_sht_m,station_sd_sg_sht_m,station_se_sg_sht_m,station_tt_can,station_sd_tt_can,station_se_tt_can,station_hw_can,station_sd_hw_can,station_se_hw_can,station_sf_can,station_sd_sf_can,station_se_sf_can,station_he_can,station_sd_he_can,station_se_he_can,station_hd_can,station_sd_hd_can,station_se_hd_can,station_rm_can,station_sd_rm_can,station_se_rm_can,station_sg_can,station_sd_sg_can,station_se_sg_can,station_tt_sht_ratio,station_sd_tt_sht_ratio,station_hw_sht_ratio,station_sd_hw_sht_ratio,station_sf_sht_ratio,station_sd_sf_sht_ratio,station_he_sht_ratio,station_sd_he_sht_ratio,station_hd_sht_ratio,station_sd_hd_sht_ratio,station_rm_sht_ratio,station_sd_rm_sht_ratio,tow_area,depth,secchi,temp,salinity,do,macro_weight,light_attenuation_av,seagrass_richness,pa,type
45,AP,3953,late,pink shrimp,0,100058,99.25,1.864744682,0.538305422,50.08333333,48.99435651,14.14345246,16.16666667,37.77886214,10.90581811,82.25,38.47106351,11.10563944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.864744682,0.538305422,218.2714873,267.7981901,77.30667856,182.3333333,574.962344,165.977332,944.6666667,738.7790091,213.2671299,0,0,0,0,0,0,0,0,0,1345.271487,672.6152804,194.1673066,505,111.828951,24.40307776,260,42.42640687,17.32050808,460,87.30972744,15.9405024,0,0,0,0,0,0,0,104.0751729,Inf,476.6666667,104.0751729,13.7850934,30.18395407,26.93258508,0,30.0018705,69.81604593,33.72914011,0,0,0,0,0,0,464,145,145,29.7,30.27,6.73,0,1.054308688,3,0,trawl
46,AP,3953,late,red drum,0,100058,99.25,1.864744682,0.538305422,50.08333333,48.99435651,14.14345246,16.16666667,37.77886214,10.90581811,82.25,38.47106351,11.10563944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.864744682,0.538305422,218.2714873,267.7981901,77.30667856,182.3333333,574.962344,165.977332,944.6666667,738.7790091,213.2671299,0,0,0,0,0,0,0,0,0,1345.271487,672.6152804,194.1673066,505,111.828951,24.40307776,260,42.42640687,17.32050808,460,87.30972744,15.9405024,0,0,0,0,0,0,0,104.0751729,Inf,476.6666667,104.0751729,13.7850934,30.18395407,26.93258508,0,30.0018705,69.81604593,33.72914011,0,0,0,0,0,0,464,145,145,29.7,30.27,6.73,0,1.054308688,3,0,trawl
47,AP,3953,late,spotted seatrout,0,100058,99.25,1.864744682,0.538305422,50.08333333,48.99435651,14.14345246,16.16666667,37.77886214,10.90581811,82.25,38.47106351,11.10563944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.864744682,0.538305422,218.2714873,267.7981901,77.30667856,182.3333333,574.962344,165.977332,944.6666667,738.7790091,213.2671299,0,0,0,0,0,0,0,0,0,1345.271487,672.6152804,194.1673066,505,111.828951,24.40307776,260,42.42640687,17.32050808,460,87.30972744,15.9405024,0,0,0,0,0,0,0,104.0751729,Inf,476.6666667,104.0751729,13.7850934,30.18395407,26.93258508,0,30.0018705,69.81604593,33.72914011,0,0,0,0,0,0,464,145,145,29.7,30.27,6.73,0,1.054308688,3,0,trawl
48,AP,3953,late,white shrimp,0,100058,99.25,1.864744682,0.538305422,50.08333333,48.99435651,14.14345246,16.16666667,37.77886214,10.90581811,82.25,38.47106351,11.10563944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.864744682,0.538305422,218.2714873,267.7981901,77.30667856,182.3333333,574.962344,165.977332,944.6666667,738.7790091,213.2671299,0,0,0,0,0,0,0,0,0,1345.271487,672.6152804,194.1673066,505,111.828951,24.40307776,260,42.42640687,17.32050808,460,87.30972744,15.9405024,0,0,0,0,0,0,0,104.0751729,Inf,476.6666667,104.0751729,13.7850934,30.18395407,26.93258508,0,30.0018705,69.81604593,33.72914011,0,0,0,0,0,0,464,145,145,29.7,30.27,6.73,0,1.054308688,3,0,trawl
49,AP,3954,early,blue crab,0,100050,99.75,0.866025404,0.25,94.66666667,17.23808328,4.976206011,0,0,0,95.58333333,11.39743459,3.290155963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.866025404,0.25,935.6666667,758.5167743,218.9649319,0,0,0,1605.5,1220.177372,352.234867,0,0,0,0,0,0,0,0,0,2541.166667,1484.989797,428.6796295,480,112.6055061,18.76758435,0,0,0,460,95.57345716,15.92890953,0,0,0,0,0,0,0,103.7297409,Inf,516.6666667,103.7297409,12.2246672,41.9105219,23.95889056,0,0,58.0894781,23.95889056,0,0,0,0,0,0,400,145,120,28,28.66,6.77,0,0.891597884,2,0,trawl
50,AP,3954,early,brown shrimp,0,100050,99.75,0.866025404,0.25,94.66666667,17.23808328,4.976206011,0,0,0,95.58333333,11.39743459,3.290155963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.866025404,0.25,935.6666667,758.5167743,218.9649319,0,0,0,1605.5,1220.177372,352.234867,0,0,0,0,0,0,0,0,0,2541.166667,1484.989797,428.6796295,480,112.6055061,18.76758435,0,0,0,460,95.57345716,15.92890953,0,0,0,0,0,0,0,103.7297409,Inf,516.6666667,103.7297409,12.2246672,41.9105219,23.95889056,0,0,58.0894781,23.95889056,0,0,0,0,0,0,400,145,120,28,28.66,6.77,0,0.891597884,2,0,trawl
51,AP,3954,early,gray snapper,0,100050,99.75,0.866025404,0.25,94.66666667,17.23808328,4.976206011,0,0,0,95.58333333,11.39743459,3.290155963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.866025404,0.25,935.6666667,758.5167743,218.9649319,0,0,0,1605.5,1220.177372,352.234867,0,0,0,0,0,0,0,0,0,2541.166667,1484.989797,428.6796295,480,112.6055061,18.76758435,0,0,0,460,95.57345716,15.92890953,0,0,0,0,0,0,0,103.7297409,Inf,516.6666667,103.7297409,12.2246672,41.9105219,23.95889056,0,0,58.0894781,23.95889056,0,0,0,0,0,0,400,145,120,28,28.66,6.77,0,0.891597884,2,0,trawl
52,AP,3954,early,lane snapper,0,100050,99.75,0.866025404,0.25,94.66666667,17.23808328,4.976206011,0,0,0,95.58333333,11.39743459,3.290155963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.866025404,0.25,935.6666667,758.5167743,218.9649319,0,0,0,1605.5,1220.177372,352.234867,0,0,0,0,0,0,0,0,0,2541.166667,1484.989797,428.6796295,480,112.6055061,18.76758435,0,0,0,460,95.57345716,15.92890953,0,0,0,0,0,0,0,103.7297409,Inf,516.6666667,103.7297409,12.2246672,41.9105219,23.95889056,0,0,58.0894781,23.95889056,0,0,0,0,0,0,400,145,120,28,28.66,6.77,0,0.891597884,2,0,trawl
53,AP,3954,early,pink shrimp,0,100050,99.75,0.866025404,0.25,94.66666667,17.23808328,4.976206011,0,0,0,95.58333333,11.39743459,3.290155963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.866025404,0.25,935.6666667,758.5167743,218.9649319,0,0,0,1605.5,1220.177372,352.234867,0,0,0,0,0,0,0,0,0,2541.166667,1484.989797,428.6796295,480,112.6055061,18.76758435,0,0,0,460,95.57345716,15.92890953,0,0,0,0,0,0,0,103.7297409,Inf,516.6666667,103.7297409,12.2246672,41.9105219,23.95889056,0,0,58.0894781,23.95889056,0,0,0,0,0,0,400,145,120,28,28.66,6.77,0,0.891597884,2,0,trawl
54,AP,3954,early,red drum,0,100050,99.75,0.866025404,0.25,94.66666667,17.23808328,4.976206011,0,0,0,95.58333333,11.39743459,3.290155963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.866025404,0.25,935.6666667,758.5167743,218.9649319,0,0,0,1605.5,1220.177372,352.234867,0,0,0,0,0,0,0,0,0,2541.166667,1484.989797,428.6796295,480,112.6055061,18.76758435,0,0,0,460,95.57345716,15.92890953,0,0,0,0,0,0,0,103.7297409,Inf,516.6666667,103.7297409,12.2246672,41.9105219,23.95889056,0,0,58.0894781,23.95889056,0,0,0,0,0,0,400,145,120,28,28.66,6.77,0,0.891597884,2,0,trawl
55,AP,3954,early,spotted seatrout,0,100050,99.75,0.866025404,0.25,94.66666667,17.23808328,4.976206011,0,0,0,95.58333333,11.39743459,3.290155963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.866025404,0.25,935.6666667,758.5167743,218.9649319,0,0,0,1605.5,1220.177372,352.234867,0,0,0,0,0,0,0,0,0,2541.166667,1484.989797,428.6796295,480,112.6055061,18.76758435,0,0,0,460,95.57345716,15.92890953,0,0,0,0,0,0,0,103.7297409,Inf,516.6666667,103.7297409,12.2246672,41.9105219,23.95889056,0,0,58.0894781,23.95889056,0,0,0,0,0,0,400,145,120,28,28.66,6.77,0,0.891597884,2,0,trawl
56,AP,3954,early,white shrimp,0,100050,99.75,0.866025404,0.25,94.66666667,17.23808328,4.976206011,0,0,0,95.58333333,11.39743459,3.290155963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.866025404,0.25,935.6666667,758.5167743,218.9649319,0,0,0,1605.5,1220.177372,352.234867,0,0,0,0,0,0,0,0,0,2541.166667,1484.989797,428.6796295,480,112.6055061,18.76758435,0,0,0,460,95.57345716,15.92890953,0,0,0,0,0,0,0,103.7297409,Inf,516.6666667,103.7297409,12.2246672,41.9105219,23.95889056,0,0,58.0894781,23.95889056,0,0,0,0,0,0,400,145,120,28,28.66,6.77,0,0.891597884,2,0,trawl
57,AP,3954,late,blue crab,1,100057,66.66666667,49.23659639,14.21338109,51.25,51.08482251,14.74691801,0,0,0,66.66666667,49.23659639,14.21338109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,49.23659639,14.21338109,177.5,202.893837,58.5704057,0,0,0,666.1577583,577.2247354,166.6304282,0,0,0,0,0,0,0,0,0,843.6577583,715.5391099,206.5583489,600,132.8658471,28.99370484,0,0,0,400,69.34475937,14.15493973,0,0,0,0,0,0,0,124.1325456,Inf,600,124.1325456,18.50458735,20.83478029,14.08535855,0,0,79.16521971,14.08535855,0,0,0,0,0,0,464,145,145,29.8,30.43,6.98,0,0.984380547,2,1,trawl
58,AP,3954,late,brown shrimp,0,100057,66.66666667,49.23659639,14.21338109,51.25,51.08482251,14.74691801,0,0,0,66.66666667,49.23659639,14.21338109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,49.23659639,14.21338109,177.5,202.893837,58.5704057,0,0,0,666.1577583,577.2247354,166.6304282,0,0,0,0,0,0,0,0,0,843.6577583,715.5391099,206.5583489,600,132.8658471,28.99370484,0,0,0,400,69.34475937,14.15493973,0,0,0,0,0,0,0,124.1325456,Inf,600,124.1325456,18.50458735,20.83478029,14.08535855,0,0,79.16521971,14.08535855,0,0,0,0,0,0,464,145,145,29.8,30.43,6.98,0,0.984380547,2,0,trawl
59,AP,3954,late,gray snapper,0,100057,66.66666667,49.23659639,14.21338109,51.25,51.08482251,14.74691801,0,0,0,66.66666667,49.23659639,14.21338109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,49.23659639,14.21338109,177.5,202.893837,58.5704057,0,0,0,666.1577583,577.2247354,166.6304282,0,0,0,0,0,0,0,0,0,843.6577583,715.5391099,206.5583489,600,132.8658471,28.99370484,0,0,0,400,69.34475937,14.15493973,0,0,0,0,0,0,0,124.1325456,Inf,600,124.1325456,18.50458735,20.83478029,14.08535855,0,0,79.16521971,14.08535855,0,0,0,0,0,0,464,145,145,29.8,30.43,6.98,0,0.984380547,2,0,trawl
60,AP,3954,late,lane snapper,2,100057,66.66666667,49.23659639,14.21338109,51.25,51.08482251,14.74691801,0,0,0,66.66666667,49.23659639,14.21338109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,49.23659639,14.21338109,177.5,202.893837,58.5704057,0,0,0,666.1577583,577.2247354,166.6304282,0,0,0,0,0,0,0,0,0,843.6577583,715.5391099,206.5583489,600,132.8658471,28.99370484,0,0,0,400,69.34475937,14.15493973,0,0,0,0,0,0,0,124.1325456,Inf,600,124.1325456,18.50458735,20.83478029,14.08535855,0,0,79.16521971,14.08535855,0,0,0,0,0,0,464,145,145,29.8,30.43,6.98,0,0.984380547,2,1,trawl
61,AP,3954,late,pink shrimp,0,100057,66.66666667,49.23659639,14.21338109,51.25,51.08482251,14.74691801,0,0,0,66.66666667,49.23659639,14.21338109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,49.23659639,14.21338109,177.5,202.893837,58.5704057,0,0,0,666.1577583,577.2247354,166.6304282,0,0,0,0,0,0,0,0,0,843.6577583,715.5391099,206.5583489,600,132.8658471,28.99370484,0,0,0,400,69.34475937,14.15493973,0,0,0,0,0,0,0,124.1325456,Inf,600,124.1325456,18.50458735,20.83478029,14.08535855,0,0,79.16521971,14.08535855,0,0,0,0,0,0,464,145,145,29.8,30.43,6.98,0,0.984380547,2,0,trawl
62,AP,3954,late,red drum,0,100057,66.66666667,49.23659639,14.21338109,51.25,51.08482251,14.74691801,0,0,0,66.66666667,49.23659639,14.21338109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,49.23659639,14.21338109,177.5,202.893837,58.5704057,0,0,0,666.1577583,577.2247354,166.6304282,0,0,0,0,0,0,0,0,0,843.6577583,715.5391099,206.5583489,600,132.8658471,28.99370484,0,0,0,400,69.34475937,14.15493973,0,0,0,0,0,0,0,124.1325456,Inf,600,124.1325456,18.50458735,20.83478029,14.08535855,0,0,79.16521971,14.08535855,0,0,0,0,0,0,464,145,145,29.8,30.43,6.98,0,0.984380547,2,0,trawl
63,AP,3954,late,spotted seatrout,0,100057,66.66666667,49.23659639,14.21338109,51.25,51.08482251,14.74691801,0,0,0,66.66666667,49.23659639,14.21338109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,49.23659639,14.21338109,177.5,202.893837,58.5704057,0,0,0,666.1577583,577.2247354,166.6304282,0,0,0,0,0,0,0,0,0,843.6577583,715.5391099,206.5583489,600,132.8658471,28.99370484,0,0,0,400,69.34475937,14.15493973,0,0,0,0,0,0,0,124.1325456,Inf,600,124.1325456,18.50458735,20.83478029,14.08535855,0,0,79.16521971,14.08535855,0,0,0,0,0,0,464,145,145,29.8,30.43,6.98,0,0.984380547,2,0,trawl
64,AP,3954,late,white shrimp,0,100057,66.66666667,49.23659639,14.21338109,51.25,51.08482251,14.74691801,0,0,0,66.66666667,49.23659639,14.21338109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,49.23659639,14.21338109,177.5,202.893837,58.5704057,0,0,0,666.1577583,577.2247354,166.6304282,0,0,0,0,0,0,0,0,0,843.6577583,715.5391099,206.5583489,600,132.8658471,28.99370484,0,0,0,400,69.34475937,14.15493973,0,0,0,0,0,0,0,124.1325456,Inf,600,124.1325456,18.50458735,20.83478029,14.08535855,0,0,79.16521971,14.08535855,0,0,0,0,0,0,464,145,145,29.8,30.43,6.98,0,0.984380547,2,0,trawl
65,AP,3987,early,blue crab,0,100044,100,0,0,93.33333333,17.14289322,4.948727007,0,0,0,86.83333333,28.22582097,8.148092669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.0833333,450.0617045,129.9216231,0,0,0,997.8131322,725.9597534,209.5665295,0,0,0,0,0,0,0,0,0,1704.896466,905.8890135,261.5076329,303.3333333,50.86786493,8.477977488,0,0,0,333.3333333,50.40471129,8.400785216,0,0,0,0,0,0,0,51.86487047,Inf,343.3333333,51.86487047,6.112333602,42.18774138,25.81841713,0,0,57.81225862,25.81841713,0,0,0,0,0,0,448,145,145,28.2,26.16,6.87,0,1.052266014,2,0,trawl
66,AP,3987,early,brown shrimp,0,100044,100,0,0,93.33333333,17.14289322,4.948727007,0,0,0,86.83333333,28.22582097,8.148092669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.0833333,450.0617045,129.9216231,0,0,0,997.8131322,725.9597534,209.5665295,0,0,0,0,0,0,0,0,0,1704.896466,905.8890135,261.5076329,303.3333333,50.86786493,8.477977488,0,0,0,333.3333333,50.40471129,8.400785216,0,0,0,0,0,0,0,51.86487047,Inf,343.3333333,51.86487047,6.112333602,42.18774138,25.81841713,0,0,57.81225862,25.81841713,0,0,0,0,0,0,448,145,145,28.2,26.16,6.87,0,1.052266014,2,0,trawl
67,AP,3987,early,gray snapper,0,100044,100,0,0,93.33333333,17.14289322,4.948727007,0,0,0,86.83333333,28.22582097,8.148092669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.0833333,450.0617045,129.9216231,0,0,0,997.8131322,725.9597534,209.5665295,0,0,0,0,0,0,0,0,0,1704.896466,905.8890135,261.5076329,303.3333333,50.86786493,8.477977488,0,0,0,333.3333333,50.40471129,8.400785216,0,0,0,0,0,0,0,51.86487047,Inf,343.3333333,51.86487047,6.112333602,42.18774138,25.81841713,0,0,57.81225862,25.81841713,0,0,0,0,0,0,448,145,145,28.2,26.16,6.87,0,1.052266014,2,0,trawl
68,AP,3987,early,lane snapper,0,100044,100,0,0,93.33333333,17.14289322,4.948727007,0,0,0,86.83333333,28.22582097,8.148092669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.0833333,450.0617045,129.9216231,0,0,0,997.8131322,725.9597534,209.5665295,0,0,0,0,0,0,0,0,0,1704.896466,905.8890135,261.5076329,303.3333333,50.86786493,8.477977488,0,0,0,333.3333333,50.40471129,8.400785216,0,0,0,0,0,0,0,51.86487047,Inf,343.3333333,51.86487047,6.112333602,42.18774138,25.81841713,0,0,57.81225862,25.81841713,0,0,0,0,0,0,448,145,145,28.2,26.16,6.87,0,1.052266014,2,0,trawl
69,AP,3987,early,pink shrimp,0,100044,100,0,0,93.33333333,17.14289322,4.948727007,0,0,0,86.83333333,28.22582097,8.148092669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.0833333,450.0617045,129.9216231,0,0,0,997.8131322,725.9597534,209.5665295,0,0,0,0,0,0,0,0,0,1704.896466,905.8890135,261.5076329,303.3333333,50.86786493,8.477977488,0,0,0,333.3333333,50.40471129,8.400785216,0,0,0,0,0,0,0,51.86487047,Inf,343.3333333,51.86487047,6.112333602,42.18774138,25.81841713,0,0,57.81225862,25.81841713,0,0,0,0,0,0,448,145,145,28.2,26.16,6.87,0,1.052266014,2,0,trawl
70,AP,3987,early,red drum,0,100044,100,0,0,93.33333333,17.14289322,4.948727007,0,0,0,86.83333333,28.22582097,8.148092669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.0833333,450.0617045,129.9216231,0,0,0,997.8131322,725.9597534,209.5665295,0,0,0,0,0,0,0,0,0,1704.896466,905.8890135,261.5076329,303.3333333,50.86786493,8.477977488,0,0,0,333.3333333,50.40471129,8.400785216,0,0,0,0,0,0,0,51.86487047,Inf,343.3333333,51.86487047,6.112333602,42.18774138,25.81841713,0,0,57.81225862,25.81841713,0,0,0,0,0,0,448,145,145,28.2,26.16,6.87,0,1.052266014,2,0,trawl
71,AP,3987,early,spotted seatrout,0,100044,100,0,0,93.33333333,17.14289322,4.948727007,0,0,0,86.83333333,28.22582097,8.148092669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.0833333,450.0617045,129.9216231,0,0,0,997.8131322,725.9597534,209.5665295,0,0,0,0,0,0,0,0,0,1704.896466,905.8890135,261.5076329,303.3333333,50.86786493,8.477977488,0,0,0,333.3333333,50.40471129,8.400785216,0,0,0,0,0,0,0,51.86487047,Inf,343.3333333,51.86487047,6.112333602,42.18774138,25.81841713,0,0,57.81225862,25.81841713,0,0,0,0,0,0,448,145,145,28.2,26.16,6.87,0,1.052266014,2,0,trawl
72,AP,3987,early,white shrimp,0,100044,100,0,0,93.33333333,17.14289322,4.948727007,0,0,0,86.83333333,28.22582097,8.148092669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.0833333,450.0617045,129.9216231,0,0,0,997.8131322,725.9597534,209.5665295,0,0,0,0,0,0,0,0,0,1704.896466,905.8890135,261.5076329,303.3333333,50.86786493,8.477977488,0,0,0,333.3333333,50.40471129,8.400785216,0,0,0,0,0,0,0,51.86487047,Inf,343.3333333,51.86487047,6.112333602,42.18774138,25.81841713,0,0,57.81225862,25.81841713,0,0,0,0,0,0,448,145,145,28.2,26.16,6.87,0,1.052266014,2,0,trawl
73,AP,3987,late,blue crab,0,100056,100,0,0,61.5,43.0464865,12.42645028,0,0,0,92.25,19.4194139,5.605901922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.435964,157.5129952,45.47008508,0,0,0,867.8117039,412.9183948,119.1992732,0,0,0,0,0,0,0,0,0,1030.247668,371.4883028,107.2394358,456.6666667,94.88589639,17.32371528,0,0,0,410,76.99515549,12.83252591,0,0,0,0,0,0,0,89.2435185,Inf,456.6666667,89.2435185,10.98511775,17.1551672,18.12065097,0,0,82.8448328,18.12065097,0,0,0,0,0,0,495.9999998,140,110,30,30.63,6.99,0,0.612137028,2,0,trawl
74,AP,3987,late,brown shrimp,0,100056,100,0,0,61.5,43.0464865,12.42645028,0,0,0,92.25,19.4194139,5.605901922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.435964,157.5129952,45.47008508,0,0,0,867.8117039,412.9183948,119.1992732,0,0,0,0,0,0,0,0,0,1030.247668,371.4883028,107.2394358,456.6666667,94.88589639,17.32371528,0,0,0,410,76.99515549,12.83252591,0,0,0,0,0,0,0,89.2435185,Inf,456.6666667,89.2435185,10.98511775,17.1551672,18.12065097,0,0,82.8448328,18.12065097,0,0,0,0,0,0,495.9999998,140,110,30,30.63,6.99,0,0.612137028,2,0,trawl
75,AP,3987,late,gray snapper,0,100056,100,0,0,61.5,43.0464865,12.42645028,0,0,0,92.25,19.4194139,5.605901922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.435964,157.5129952,45.47008508,0,0,0,867.8117039,412.9183948,119.1992732,0,0,0,0,0,0,0,0,0,1030.247668,371.4883028,107.2394358,456.6666667,94.88589639,17.32371528,0,0,0,410,76.99515549,12.83252591,0,0,0,0,0,0,0,89.2435185,Inf,456.6666667,89.2435185,10.98511775,17.1551672,18.12065097,0,0,82.8448328,18.12065097,0,0,0,0,0,0,495.9999998,140,110,30,30.63,6.99,0,0.612137028,2,0,trawl
76,AP,3987,late,lane snapper,1,100056,100,0,0,61.5,43.0464865,12.42645028,0,0,0,92.25,19.4194139,5.605901922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.435964,157.5129952,45.47008508,0,0,0,867.8117039,412.9183948,119.1992732,0,0,0,0,0,0,0,0,0,1030.247668,371.4883028,107.2394358,456.6666667,94.88589639,17.32371528,0,0,0,410,76.99515549,12.83252591,0,0,0,0,0,0,0,89.2435185,Inf,456.6666667,89.2435185,10.98511775,17.1551672,18.12065097,0,0,82.8448328,18.12065097,0,0,0,0,0,0,495.9999998,140,110,30,30.63,6.99,0,0.612137028,2,1,trawl
77,AP,3987,late,pink shrimp,0,100056,100,0,0,61.5,43.0464865,12.42645028,0,0,0,92.25,19.4194139,5.605901922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.435964,157.5129952,45.47008508,0,0,0,867.8117039,412.9183948,119.1992732,0,0,0,0,0,0,0,0,0,1030.247668,371.4883028,107.2394358,456.6666667,94.88589639,17.32371528,0,0,0,410,76.99515549,12.83252591,0,0,0,0,0,0,0,89.2435185,Inf,456.6666667,89.2435185,10.98511775,17.1551672,18.12065097,0,0,82.8448328,18.12065097,0,0,0,0,0,0,495.9999998,140,110,30,30.63,6.99,0,0.612137028,2,0,trawl
78,AP,3987,late,red drum,0,100056,100,0,0,61.5,43.0464865,12.42645028,0,0,0,92.25,19.4194139,5.605901922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.435964,157.5129952,45.47008508,0,0,0,867.8117039,412.9183948,119.1992732,0,0,0,0,0,0,0,0,0,1030.247668,371.4883028,107.2394358,456.6666667,94.88589639,17.32371528,0,0,0,410,76.99515549,12.83252591,0,0,0,0,0,0,0,89.2435185,Inf,456.6666667,89.2435185,10.98511775,17.1551672,18.12065097,0,0,82.8448328,18.12065097,0,0,0,0,0,0,495.9999998,140,110,30,30.63,6.99,0,0.612137028,2,0,trawl
79,AP,3987,late,spotted seatrout,0,100056,100,0,0,61.5,43.0464865,12.42645028,0,0,0,92.25,19.4194139,5.605901922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.435964,157.5129952,45.47008508,0,0,0,867.8117039,412.9183948,119.1992732,0,0,0,0,0,0,0,0,0,1030.247668,371.4883028,107.2394358,456.6666667,94.88589639,17.32371528,0,0,0,410,76.99515549,12.83252591,0,0,0,0,0,0,0,89.2435185,Inf,456.6666667,89.2435185,10.98511775,17.1551672,18.12065097,0,0,82.8448328,18.12065097,0,0,0,0,0,0,495.9999998,140,110,30,30.63,6.99,0,0.612137028,2,0,trawl
80,AP,3987,late,white shrimp,0,100056,100,0,0,61.5,43.0464865,12.42645028,0,0,0,92.25,19.4194139,5.605901922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.435964,157.5129952,45.47008508,0,0,0,867.8117039,412.9183948,119.1992732,0,0,0,0,0,0,0,0,0,1030.247668,371.4883028,107.2394358,456.6666667,94.88589639,17.32371528,0,0,0,410,76.99515549,12.83252591,0,0,0,0,0,0,0,89.2435185,Inf,456.6666667,89.2435185,10.98511775,17.1551672,18.12065097,0,0,82.8448328,18.12065097,0,0,0,0,0,0,495.9999998,140,110,30,30.63,6.99,0,0.612137028,2,0,trawl
81,AP,3997,early,blue crab,0,100045,100,0,0,100,0,0,0,0,0,83,25.37357251,7.324719459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.333333,577.5470596,166.7234752,0,0,0,687.568183,590.398847,170.4334666,0,0,0,0,0,0,0,0,0,1695.901516,1020.227854,294.5144131,423.3333333,57.88878226,9.648130376,0,0,0,420,62.40357641,10.40059607,0,0,0,0,0,0,0,60.01157296,Inf,450,60.01157296,7.072431698,63.44184893,20.87579585,0,0,36.55815107,20.87579585,0,0,0,0,0,0,448,150,114,28.3,29.23,6.57,0,0.797746653,2,0,trawl
