,site,station,sample_period,species_common,species_abundance,light_attenuation_av,depth,secchi,temp,salinity,do,pull_id,station_seagrass_richness,station_leaf_mlength,station_sd_mcanopy,station_se_mcanopy,station_leaf_width,station_leaf_sd_width,station_lps,station_lps_sd,station_la,station_la_sd,station_lai,station_lai_sd,station_lai_se,station_shoots,station_sd_shoots,station_shoots_m,station_sd_shoots_m,station_se_shoots_m,station_above_wt_m,station_sd_above_wt_m,station_ep_wt_gg,station_sd_ep_wt_gg,station_below_wt_m,station_sd_below_wt_m,tt_stationsp_leaf_mlength,tt_stationsp_sd_mcanopy,tt_stationsp_se_mcanopy,tt_stationsp_leaf_width,tt_stationsp_leaf_sd_width,tt_stationsp_lps,tt_stationsp_lps_sd,tt_stationsp_la,tt_stationsp_la_sd,tt_stationsp_lai,tt_stationsp_lai_sd,tt_stationsp_lai_se,tt_stationsp_shoots,tt_stationsp_sd_shoots,tt_stationsp_shoots_m,tt_stationsp_sd_shoots_m,tt_stationsp_se_shoots_m,tt_station_above_wt_m,tt_station_sd_above_wt_m,tt_station_ep_wt_gg,tt_station_sd_ep_wt_gg,tt_station_below_wt_m,tt_station_sd_below_wt_m,hd_stationsp_leaf_mlength,hd_stationsp_sd_mcanopy,hd_stationsp_se_mcanopy,hd_stationsp_leaf_width,hd_stationsp_leaf_sd_width,hd_stationsp_lps,hd_stationsp_lps_sd,hd_stationsp_la,hd_stationsp_la_sd,hd_stationsp_lai,hd_stationsp_lai_sd,hd_stationsp_lai_se,hd_stationsp_shoots,hd_stationsp_sd_shoots,hd_stationsp_shoots_m,hd_stationsp_sd_shoots_m,hd_stationsp_se_shoots_m,hd_station_above_wt_m,hd_station_sd_above_wt_m,he_stationsp_leaf_mlength,he_stationsp_sd_mcanopy,he_stationsp_se_mcanopy,he_stationsp_leaf_width,he_stationsp_leaf_sd_width,he_stationsp_lps,he_stationsp_lps_sd,he_stationsp_la,he_stationsp_la_sd,he_stationsp_lai,he_stationsp_lai_sd,he_stationsp_lai_se,he_stationsp_shoots,he_stationsp_sd_shoots,he_stationsp_shoots_m,he_stationsp_sd_shoots_m,he_stationsp_se_shoots_m,he_station_above_wt_m,he_station_sd_above_wt_m,he_station_ep_wt_gg,he_station_below_wt_m,hw_stationsp_leaf_mlength,hw_stationsp_sd_mcanopy,hw_stationsp_se_mcanopy,hw_stationsp_leaf_width,hw_stationsp_leaf_sd_width,hw_stationsp_lps,hw_stationsp_lps_sd,hw_stationsp_la,hw_stationsp_la_sd,hw_stationsp_lai,hw_stationsp_lai_sd,hw_stationsp_lai_se,hw_stationsp_shoots,hw_stationsp_sd_shoots,hw_stationsp_shoots_m,hw_stationsp_sd_shoots_m,hw_stationsp_se_shoots_m,hw_station_above_wt_m,hw_station_sd_above_wt_m,hw_station_ep_wt_gg,hw_station_sd_ep_wt_gg,hw_station_below_wt_m,hw_station_sd_below_wt_m,rm_stationsp_leaf_mlength,rm_stationsp_sd_mcanopy,rm_stationsp_se_mcanopy,rm_stationsp_leaf_width,rm_stationsp_leaf_sd_width,rm_stationsp_lps,rm_stationsp_lps_sd,rm_stationsp_la,rm_stationsp_la_sd,rm_stationsp_lai,rm_stationsp_lai_sd,rm_stationsp_lai_se,rm_stationsp_shoots,rm_stationsp_shoots_m,rm_station_above_wt_m,sf_stationsp_leaf_mlength,sf_stationsp_sd_mcanopy,sf_stationsp_se_mcanopy,sf_stationsp_leaf_width,sf_stationsp_leaf_sd_width,sf_stationsp_lps,sf_stationsp_lps_sd,sf_stationsp_la,sf_stationsp_la_sd,sf_stationsp_lai,sf_stationsp_lai_sd,sf_stationsp_lai_se,sf_stationsp_shoots,sf_stationsp_sd_shoots,sf_stationsp_shoots_m,sf_stationsp_sd_shoots_m,sf_stationsp_se_shoots_m,sf_station_above_wt_m,sf_station_sd_above_wt_m,sf_station_ep_wt_gg,sf_station_sd_ep_wt_gg,sf_station_below_wt_m,sf_station_sd_below_wt_m,pa,type
28,AP,3950,late,white shrimp,0,0.717219714,130,130,29.4,31.98,6.45,600241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sled
29,AP,3953,early,blue crab,0,0.847300198,155,135,28.2,28.28,6.79,600236,3,421.010101,112.6604401,11.32280026,2.109090909,3.010754745,2.191919192,1.306785804,0.063252465,0.025505232,3.579357301,1.443300907,0.145057199,33,20.51828453,1867.417999,1161.097389,670.3598899,327.1452254,94.82073232,0,0,857.1448613,428.2390744,350.2222222,111.8686935,26.36770391,7.1,1.106867876,4,0.907485213,0.038895333,0.012737961,2.201025622,0.720821149,0.169899174,6,1.732050808,339.5305452,98.01402583,56.5884242,228.6625045,53.3310626,0,0,630.4818145,491.0231722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,31.99330287,12.09233186,1,0,1.857142857,0.377964473,0.001279,0,0.072376595,0,0,7,0,396.1189694,0,0,6.134185183,0,0,0,224.9389862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.027027,108.7908094,12.64667471,1,0,1.783783784,1.050378539,0.020229162,0.010630562,1.14473641,0.601566746,0.069930714,37,15.55634919,2093.771695,880.3092867,622.4726662,144.6569888,147.5638449,0,0,227.5250772,204.7359317,0,sled
30,AP,3953,early,brown shrimp,0,0.847300198,155,135,28.2,28.28,6.79,600236,3,421.010101,112.6604401,11.32280026,2.109090909,3.010754745,2.191919192,1.306785804,0.063252465,0.025505232,3.579357301,1.443300907,0.145057199,33,20.51828453,1867.417999,1161.097389,670.3598899,327.1452254,94.82073232,0,0,857.1448613,428.2390744,350.2222222,111.8686935,26.36770391,7.1,1.106867876,4,0.907485213,0.038895333,0.012737961,2.201025622,0.720821149,0.169899174,6,1.732050808,339.5305452,98.01402583,56.5884242,228.6625045,53.3310626,0,0,630.4818145,491.0231722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,31.99330287,12.09233186,1,0,1.857142857,0.377964473,0.001279,0,0.072376595,0,0,7,0,396.1189694,0,0,6.134185183,0,0,0,224.9389862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.027027,108.7908094,12.64667471,1,0,1.783783784,1.050378539,0.020229162,0.010630562,1.14473641,0.601566746,0.069930714,37,15.55634919,2093.771695,880.3092867,622.4726662,144.6569888,147.5638449,0,0,227.5250772,204.7359317,0,sled
31,AP,3953,early,gray snapper,0,0.847300198,155,135,28.2,28.28,6.79,600236,3,421.010101,112.6604401,11.32280026,2.109090909,3.010754745,2.191919192,1.306785804,0.063252465,0.025505232,3.579357301,1.443300907,0.145057199,33,20.51828453,1867.417999,1161.097389,670.3598899,327.1452254,94.82073232,0,0,857.1448613,428.2390744,350.2222222,111.8686935,26.36770391,7.1,1.106867876,4,0.907485213,0.038895333,0.012737961,2.201025622,0.720821149,0.169899174,6,1.732050808,339.5305452,98.01402583,56.5884242,228.6625045,53.3310626,0,0,630.4818145,491.0231722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,31.99330287,12.09233186,1,0,1.857142857,0.377964473,0.001279,0,0.072376595,0,0,7,0,396.1189694,0,0,6.134185183,0,0,0,224.9389862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.027027,108.7908094,12.64667471,1,0,1.783783784,1.050378539,0.020229162,0.010630562,1.14473641,0.601566746,0.069930714,37,15.55634919,2093.771695,880.3092867,622.4726662,144.6569888,147.5638449,0,0,227.5250772,204.7359317,0,sled
32,AP,3953,early,pink shrimp,0,0.847300198,155,135,28.2,28.28,6.79,600236,3,421.010101,112.6604401,11.32280026,2.109090909,3.010754745,2.191919192,1.306785804,0.063252465,0.025505232,3.579357301,1.443300907,0.145057199,33,20.51828453,1867.417999,1161.097389,670.3598899,327.1452254,94.82073232,0,0,857.1448613,428.2390744,350.2222222,111.8686935,26.36770391,7.1,1.106867876,4,0.907485213,0.038895333,0.012737961,2.201025622,0.720821149,0.169899174,6,1.732050808,339.5305452,98.01402583,56.5884242,228.6625045,53.3310626,0,0,630.4818145,491.0231722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,31.99330287,12.09233186,1,0,1.857142857,0.377964473,0.001279,0,0.072376595,0,0,7,0,396.1189694,0,0,6.134185183,0,0,0,224.9389862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.027027,108.7908094,12.64667471,1,0,1.783783784,1.050378539,0.020229162,0.010630562,1.14473641,0.601566746,0.069930714,37,15.55634919,2093.771695,880.3092867,622.4726662,144.6569888,147.5638449,0,0,227.5250772,204.7359317,0,sled
33,AP,3953,early,red drum,0,0.847300198,155,135,28.2,28.28,6.79,600236,3,421.010101,112.6604401,11.32280026,2.109090909,3.010754745,2.191919192,1.306785804,0.063252465,0.025505232,3.579357301,1.443300907,0.145057199,33,20.51828453,1867.417999,1161.097389,670.3598899,327.1452254,94.82073232,0,0,857.1448613,428.2390744,350.2222222,111.8686935,26.36770391,7.1,1.106867876,4,0.907485213,0.038895333,0.012737961,2.201025622,0.720821149,0.169899174,6,1.732050808,339.5305452,98.01402583,56.5884242,228.6625045,53.3310626,0,0,630.4818145,491.0231722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,31.99330287,12.09233186,1,0,1.857142857,0.377964473,0.001279,0,0.072376595,0,0,7,0,396.1189694,0,0,6.134185183,0,0,0,224.9389862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.027027,108.7908094,12.64667471,1,0,1.783783784,1.050378539,0.020229162,0.010630562,1.14473641,0.601566746,0.069930714,37,15.55634919,2093.771695,880.3092867,622.4726662,144.6569888,147.5638449,0,0,227.5250772,204.7359317,0,sled
34,AP,3953,early,spotted seatrout,0,0.847300198,155,135,28.2,28.28,6.79,600236,3,421.010101,112.6604401,11.32280026,2.109090909,3.010754745,2.191919192,1.306785804,0.063252465,0.025505232,3.579357301,1.443300907,0.145057199,33,20.51828453,1867.417999,1161.097389,670.3598899,327.1452254,94.82073232,0,0,857.1448613,428.2390744,350.2222222,111.8686935,26.36770391,7.1,1.106867876,4,0.907485213,0.038895333,0.012737961,2.201025622,0.720821149,0.169899174,6,1.732050808,339.5305452,98.01402583,56.5884242,228.6625045,53.3310626,0,0,630.4818145,491.0231722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,31.99330287,12.09233186,1,0,1.857142857,0.377964473,0.001279,0,0.072376595,0,0,7,0,396.1189694,0,0,6.134185183,0,0,0,224.9389862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.027027,108.7908094,12.64667471,1,0,1.783783784,1.050378539,0.020229162,0.010630562,1.14473641,0.601566746,0.069930714,37,15.55634919,2093.771695,880.3092867,622.4726662,144.6569888,147.5638449,0,0,227.5250772,204.7359317,0,sled
35,AP,3953,early,white shrimp,0,0.847300198,155,135,28.2,28.28,6.79,600236,3,421.010101,112.6604401,11.32280026,2.109090909,3.010754745,2.191919192,1.306785804,0.063252465,0.025505232,3.579357301,1.443300907,0.145057199,33,20.51828453,1867.417999,1161.097389,670.3598899,327.1452254,94.82073232,0,0,857.1448613,428.2390744,350.2222222,111.8686935,26.36770391,7.1,1.106867876,4,0.907485213,0.038895333,0.012737961,2.201025622,0.720821149,0.169899174,6,1.732050808,339.5305452,98.01402583,56.5884242,228.6625045,53.3310626,0,0,630.4818145,491.0231722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,31.99330287,12.09233186,1,0,1.857142857,0.377964473,0.001279,0,0.072376595,0,0,7,0,396.1189694,0,0,6.134185183,0,0,0,224.9389862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.027027,108.7908094,12.64667471,1,0,1.783783784,1.050378539,0.020229162,0.010630562,1.14473641,0.601566746,0.069930714,37,15.55634919,2093.771695,880.3092867,622.4726662,144.6569888,147.5638449,0,0,227.5250772,204.7359317,0,sled
36,AP,3953,late,blue crab,0,1.054308688,145,145,29.7,30.27,6.73,600246,2,417.8425926,106.7298728,10.2700868,2.305555556,2.577828784,1.583333333,0.582052443,0.03053187,0.000901387,1.727750432,0.051008097,0.004908256,36,1,2037.183271,56.5884242,32.67134194,219.0651078,21.14581225,0,0,584.4678805,100.9169045,392.6521739,123.3843412,25.72741361,6.673913043,1.105435351,1.913043478,0.73317761,0.021300478,0.001474889,1.205360499,0.083461654,0.017402958,7.666666667,3.055050463,433.8445855,172.8804916,99.81259834,155.9124264,17.12278101,0.046610341,0.031324704,367.4116618,141.7286437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.0235294,101.6580843,11.02636739,1.123529412,0.314424303,1.494117647,0.502932576,0.009065459,0.002171504,0.513000029,0.122882001,0.013328424,28.33333333,3.785938897,1603.338686,214.2403163,123.6917043,63.15268141,11.61716797,0,0,217.0562187,45.09196164,0,sled
37,AP,3953,late,brown shrimp,0,1.054308688,145,145,29.7,30.27,6.73,600246,2,417.8425926,106.7298728,10.2700868,2.305555556,2.577828784,1.583333333,0.582052443,0.03053187,0.000901387,1.727750432,0.051008097,0.004908256,36,1,2037.183271,56.5884242,32.67134194,219.0651078,21.14581225,0,0,584.4678805,100.9169045,392.6521739,123.3843412,25.72741361,6.673913043,1.105435351,1.913043478,0.73317761,0.021300478,0.001474889,1.205360499,0.083461654,0.017402958,7.666666667,3.055050463,433.8445855,172.8804916,99.81259834,155.9124264,17.12278101,0.046610341,0.031324704,367.4116618,141.7286437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.0235294,101.6580843,11.02636739,1.123529412,0.314424303,1.494117647,0.502932576,0.009065459,0.002171504,0.513000029,0.122882001,0.013328424,28.33333333,3.785938897,1603.338686,214.2403163,123.6917043,63.15268141,11.61716797,0,0,217.0562187,45.09196164,0,sled
38,AP,3953,late,gray snapper,0,1.054308688,145,145,29.7,30.27,6.73,600246,2,417.8425926,106.7298728,10.2700868,2.305555556,2.577828784,1.583333333,0.582052443,0.03053187,0.000901387,1.727750432,0.051008097,0.004908256,36,1,2037.183271,56.5884242,32.67134194,219.0651078,21.14581225,0,0,584.4678805,100.9169045,392.6521739,123.3843412,25.72741361,6.673913043,1.105435351,1.913043478,0.73317761,0.021300478,0.001474889,1.205360499,0.083461654,0.017402958,7.666666667,3.055050463,433.8445855,172.8804916,99.81259834,155.9124264,17.12278101,0.046610341,0.031324704,367.4116618,141.7286437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.0235294,101.6580843,11.02636739,1.123529412,0.314424303,1.494117647,0.502932576,0.009065459,0.002171504,0.513000029,0.122882001,0.013328424,28.33333333,3.785938897,1603.338686,214.2403163,123.6917043,63.15268141,11.61716797,0,0,217.0562187,45.09196164,0,sled
39,AP,3953,late,pink shrimp,0,1.054308688,145,145,29.7,30.27,6.73,600246,2,417.8425926,106.7298728,10.2700868,2.305555556,2.577828784,1.583333333,0.582052443,0.03053187,0.000901387,1.727750432,0.051008097,0.004908256,36,1,2037.183271,56.5884242,32.67134194,219.0651078,21.14581225,0,0,584.4678805,100.9169045,392.6521739,123.3843412,25.72741361,6.673913043,1.105435351,1.913043478,0.73317761,0.021300478,0.001474889,1.205360499,0.083461654,0.017402958,7.666666667,3.055050463,433.8445855,172.8804916,99.81259834,155.9124264,17.12278101,0.046610341,0.031324704,367.4116618,141.7286437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.0235294,101.6580843,11.02636739,1.123529412,0.314424303,1.494117647,0.502932576,0.009065459,0.002171504,0.513000029,0.122882001,0.013328424,28.33333333,3.785938897,1603.338686,214.2403163,123.6917043,63.15268141,11.61716797,0,0,217.0562187,45.09196164,0,sled
40,AP,3953,late,red drum,0,1.054308688,145,145,29.7,30.27,6.73,600246,2,417.8425926,106.7298728,10.2700868,2.305555556,2.577828784,1.583333333,0.582052443,0.03053187,0.000901387,1.727750432,0.051008097,0.004908256,36,1,2037.183271,56.5884242,32.67134194,219.0651078,21.14581225,0,0,584.4678805,100.9169045,392.6521739,123.3843412,25.72741361,6.673913043,1.105435351,1.913043478,0.73317761,0.021300478,0.001474889,1.205360499,0.083461654,0.017402958,7.666666667,3.055050463,433.8445855,172.8804916,99.81259834,155.9124264,17.12278101,0.046610341,0.031324704,367.4116618,141.7286437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.0235294,101.6580843,11.02636739,1.123529412,0.314424303,1.494117647,0.502932576,0.009065459,0.002171504,0.513000029,0.122882001,0.013328424,28.33333333,3.785938897,1603.338686,214.2403163,123.6917043,63.15268141,11.61716797,0,0,217.0562187,45.09196164,0,sled
41,AP,3953,late,spotted seatrout,0,1.054308688,145,145,29.7,30.27,6.73,600246,2,417.8425926,106.7298728,10.2700868,2.305555556,2.577828784,1.583333333,0.582052443,0.03053187,0.000901387,1.727750432,0.051008097,0.004908256,36,1,2037.183271,56.5884242,32.67134194,219.0651078,21.14581225,0,0,584.4678805,100.9169045,392.6521739,123.3843412,25.72741361,6.673913043,1.105435351,1.913043478,0.73317761,0.021300478,0.001474889,1.205360499,0.083461654,0.017402958,7.666666667,3.055050463,433.8445855,172.8804916,99.81259834,155.9124264,17.12278101,0.046610341,0.031324704,367.4116618,141.7286437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.0235294,101.6580843,11.02636739,1.123529412,0.314424303,1.494117647,0.502932576,0.009065459,0.002171504,0.513000029,0.122882001,0.013328424,28.33333333,3.785938897,1603.338686,214.2403163,123.6917043,63.15268141,11.61716797,0,0,217.0562187,45.09196164,0,sled
42,AP,3953,late,white shrimp,0,1.054308688,145,145,29.7,30.27,6.73,600246,2,417.8425926,106.7298728,10.2700868,2.305555556,2.577828784,1.583333333,0.582052443,0.03053187,0.000901387,1.727750432,0.051008097,0.004908256,36,1,2037.183271,56.5884242,32.67134194,219.0651078,21.14581225,0,0,584.4678805,100.9169045,392.6521739,123.3843412,25.72741361,6.673913043,1.105435351,1.913043478,0.73317761,0.021300478,0.001474889,1.205360499,0.083461654,0.017402958,7.666666667,3.055050463,433.8445855,172.8804916,99.81259834,155.9124264,17.12278101,0.046610341,0.031324704,367.4116618,141.7286437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.0235294,101.6580843,11.02636739,1.123529412,0.314424303,1.494117647,0.502932576,0.009065459,0.002171504,0.513000029,0.122882001,0.013328424,28.33333333,3.785938897,1603.338686,214.2403163,123.6917043,63.15268141,11.61716797,0,0,217.0562187,45.09196164,0,sled
43,AP,3954,early,blue crab,0,0.891597884,145,120,28,28.66,6.77,600228,2,382.9435897,97.6581862,6.993447971,2.07042735,2.842008411,1.697435897,0.858999412,0.046768333,0.01011285,2.646546286,0.572270228,0.040981122,65,20.95232684,3678.247573,1185.659159,684.5406347,975.8428537,1126.947024,0,0,1287.241407,352.3985292,309.1515152,76.02938776,13.2350176,6.734343434,1.650321833,3,1.030776406,0.040034,0.014678212,2.265460974,0.830616882,0.14459184,11,4,622.4726662,226.3536968,130.6853678,892.3843594,1159.799282,0.002099398,0.002100975,791.6116936,437.5783178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.1666667,100.8307423,7.92201129,1.12037037,0.32647063,1.432098765,0.509250371,0.015094389,0.007575221,0.854167681,0.428669834,0.033679483,54,23.8117618,3055.774907,1347.470078,777.9622121,83.45849429,58.67909773,0,0,495.6297133,347.1776915,0,sled
44,AP,3954,early,brown shrimp,0,0.891597884,145,120,28,28.66,6.77,600228,2,382.9435897,97.6581862,6.993447971,2.07042735,2.842008411,1.697435897,0.858999412,0.046768333,0.01011285,2.646546286,0.572270228,0.040981122,65,20.95232684,3678.247573,1185.659159,684.5406347,975.8428537,1126.947024,0,0,1287.241407,352.3985292,309.1515152,76.02938776,13.2350176,6.734343434,1.650321833,3,1.030776406,0.040034,0.014678212,2.265460974,0.830616882,0.14459184,11,4,622.4726662,226.3536968,130.6853678,892.3843594,1159.799282,0.002099398,0.002100975,791.6116936,437.5783178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.1666667,100.8307423,7.92201129,1.12037037,0.32647063,1.432098765,0.509250371,0.015094389,0.007575221,0.854167681,0.428669834,0.033679483,54,23.8117618,3055.774907,1347.470078,777.9622121,83.45849429,58.67909773,0,0,495.6297133,347.1776915,0,sled
45,AP,3954,early,gray snapper,0,0.891597884,145,120,28,28.66,6.77,600228,2,382.9435897,97.6581862,6.993447971,2.07042735,2.842008411,1.697435897,0.858999412,0.046768333,0.01011285,2.646546286,0.572270228,0.040981122,65,20.95232684,3678.247573,1185.659159,684.5406347,975.8428537,1126.947024,0,0,1287.241407,352.3985292,309.1515152,76.02938776,13.2350176,6.734343434,1.650321833,3,1.030776406,0.040034,0.014678212,2.265460974,0.830616882,0.14459184,11,4,622.4726662,226.3536968,130.6853678,892.3843594,1159.799282,0.002099398,0.002100975,791.6116936,437.5783178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.1666667,100.8307423,7.92201129,1.12037037,0.32647063,1.432098765,0.509250371,0.015094389,0.007575221,0.854167681,0.428669834,0.033679483,54,23.8117618,3055.774907,1347.470078,777.9622121,83.45849429,58.67909773,0,0,495.6297133,347.1776915,0,sled
46,AP,3954,early,pink shrimp,0,0.891597884,145,120,28,28.66,6.77,600228,2,382.9435897,97.6581862,6.993447971,2.07042735,2.842008411,1.697435897,0.858999412,0.046768333,0.01011285,2.646546286,0.572270228,0.040981122,65,20.95232684,3678.247573,1185.659159,684.5406347,975.8428537,1126.947024,0,0,1287.241407,352.3985292,309.1515152,76.02938776,13.2350176,6.734343434,1.650321833,3,1.030776406,0.040034,0.014678212,2.265460974,0.830616882,0.14459184,11,4,622.4726662,226.3536968,130.6853678,892.3843594,1159.799282,0.002099398,0.002100975,791.6116936,437.5783178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.1666667,100.8307423,7.92201129,1.12037037,0.32647063,1.432098765,0.509250371,0.015094389,0.007575221,0.854167681,0.428669834,0.033679483,54,23.8117618,3055.774907,1347.470078,777.9622121,83.45849429,58.67909773,0,0,495.6297133,347.1776915,0,sled
47,AP,3954,early,red drum,0,0.891597884,145,120,28,28.66,6.77,600228,2,382.9435897,97.6581862,6.993447971,2.07042735,2.842008411,1.697435897,0.858999412,0.046768333,0.01011285,2.646546286,0.572270228,0.040981122,65,20.95232684,3678.247573,1185.659159,684.5406347,975.8428537,1126.947024,0,0,1287.241407,352.3985292,309.1515152,76.02938776,13.2350176,6.734343434,1.650321833,3,1.030776406,0.040034,0.014678212,2.265460974,0.830616882,0.14459184,11,4,622.4726662,226.3536968,130.6853678,892.3843594,1159.799282,0.002099398,0.002100975,791.6116936,437.5783178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.1666667,100.8307423,7.92201129,1.12037037,0.32647063,1.432098765,0.509250371,0.015094389,0.007575221,0.854167681,0.428669834,0.033679483,54,23.8117618,3055.774907,1347.470078,777.9622121,83.45849429,58.67909773,0,0,495.6297133,347.1776915,0,sled
